"Var1"	"Freq"
"3051"	"Parkinsons disease	Disease	MESH:D010300
34800582	169	171	PD	Disease	MESH:D010300
34800582	177	185	dementia	Disease	MESH:D003704
34800582	219	246	neurodegenerative disorders	Disease	MESH:D019636
34800582	492	510	Lewy body diseases	Disease	MESH:D020961
34800582	860	862	PD	Disease	MESH:D010300
34800582	973	975	PD	Disease	MESH:D010300
34800582	1382	1384	PD	Disease	MESH:D010300
34800582	1502	1520	Lewy body diseases	Disease	MESH:D020961
34800582	1647	1665	Lewy body diseases	Disease	MESH:D020961
34800582	1684	1711	neurodegenerative disorders	Disease	MESH:D019636
34800438	96	117	neuronal cytotoxicity	Disease	MESH:D064420
34800438	119	138	Parkinsons disease"	1
"3052"	"Parkinsons disease	Disease	MESH:D010300
34808066	327	346	Parkinsons disease"	1
"3053"	"Parkinsons disease	Disease	MESH:D010300
34808223	198	200	PD	Disease	MESH:D010300
34808223	478	483	death	Disease	MESH:D003643
34808223	639	644	death	Disease	MESH:D003643
34808125	46	65	Parkinsons disease"	1
"3054"	"Parkinsons disease	Disease	MESH:D010300
34810061	320	322	PD	Disease	MESH:D010300
34810061	1241	1243	PD	Disease	MESH:D010300
34810061	1522	1540	dynein dysfunction	Disease	MESH:D009461
34810061	1572	1574	PD	Disease	MESH:D010300
34809886	20	29	Fractures	Disease	MESH:D050723
34809886	31	40	Fractures	Disease	MESH:D050723
34809886	212	221	deformity	Disease	MESH:D009140
34809886	261	273	hypoesthesia	Disease	MESH:D006987
34809886	543	551	fracture	Disease	MESH:D050723
34809886	717	726	fractures	Disease	MESH:D050723
34809545	69	88	Parkinsons Disease"	1
"3055"	"Parkinsons disease	Disease	MESH:D010300
34811872	200	219	Parkinsons disease"	1
"3056"	"Parkinsons disease	Disease	MESH:D010300
34814867	351	370	Parkinsons disease"	1
"3057"	"Parkinsons disease	Disease	MESH:D010300
34814947	92	111	Parkinsons disease"	1
"3058"	"Parkinsons disease	Disease	MESH:D010300
34816053	258	277	Parkinsons disease"	1
"3059"	"Parkinsons disease	Disease	MESH:D010300
34816484	101	103	PD	Disease	MESH:D010300
34816484	134	189	neurodegenerative disease of the central nervous system	Disease	MESH:D002493
34816484	350	352	PD	Disease	MESH:D010300
34816484	592	594	PD	Disease	MESH:D010300
34816484	770	772	PD	Disease	MESH:D010300
34816484	927	944	neurodegeneration	Disease	MESH:D019636
34816484	1251	1268	neurodegeneration	Disease	MESH:D019636
34816484	1293	1295	PD	Disease	MESH:D010300
34816484	1728	1730	PD	Disease	MESH:D010300
34816484	1815	1840	neurodegenerative disease	Disease	MESH:D019636
34816484	1964	1983	Parkinsons disease"	1
"3060"	"Parkinsons disease	Disease	MESH:D010300
34817799	185	187	PD	Disease	MESH:D010300
34817799	555	557	PD	Disease	MESH:D010300
34817799	640	657	neurodegeneration	Disease	MESH:D019636
34817799	1151	1168	motor dysfunction	Disease	MESH:D000068079
34817799	1507	1509	PD	Disease	MESH:D010300
34817799	1722	1737	synucleinopathy	Disease	MESH:D000080874
34817799	1741	1760	Parkinsons disease"	1
"3061"	"Parkinsons Disease	Disease	MESH:D010300
34823246	1258	1260	PD	Disease	MESH:D010300
34823156	29	48	Parkinsons disease"	1
"3062"	"Parkinsons Disease	Disease	MESH:D010300
34823246	221	240	Parkinsons disease"	1
"3063"	"Parkinsons disease	Disease	MESH:D010300
34827672	1431	1433	PD	Disease	MESH:D010300
34827667	48	67	Parkinsons Disease"	1
"3064"	"Parkinsons Disease	Disease	MESH:D010300
34827672	372	399	neurodegenerative disorders	Disease	MESH:D019636
34827672	408	427	Parkinsons disease"	1
"3065"	"Parkinsons Disease	Disease	MESH:D010300
34830348	84	131	Hepatic Endoplasmic Reticulum Storage Disorders	Disease	MESH:D056486
34830348	348	374	neurodegenerative diseases	Disease	MESH:D019636
34830348	384	403	Parkinsons disease"	1
"3066"	"Parkinsons Disease	Disease	MESH:D010300
34831247	199	218	Parkinsons disease"	1
"3067"	"Parkinsons disease	Disease	MESH:D010300
34838066	240	242	PD	Disease	MESH:D010300
34838066	408	414	visual	Disease	MESH:D014786
34838066	1190	1192	PD	Disease	MESH:D010300
34837554	58	77	Parkinsons disease"	1
"3068"	"Parkinsons disease	Disease	MESH:D010300
34838943	381	383	PD	Disease	MESH:D010300
34838943	467	472	tumor	Disease	MESH:D009369
34838943	630	638	toxicity	Disease	MESH:D064420
34838943	713	715	PD	Disease	MESH:D010300
34838943	1406	1408	PD	Disease	MESH:D010300
34838943	1625	1627	PD	Disease	MESH:D010300
34838943	1759	1784	mitochondrial dysfunction	Disease	MESH:D028361
34838943	1823	1841	neurodegenerations	Disease	MESH:D019636
34838943	1934	1936	PD	Disease	MESH:D010300
34838943	1943	1969	mitochondrial dysfunctions	Disease	MESH:D028361
34838943	1981	2001	aggregative toxicity	Disease	MESH:D001791
34838943	2126	2128	PD	Disease	MESH:D010300
34838943	2365	2367	PD	Disease	MESH:D010300
34838642	46	67	cognitive impairments	Disease	MESH:D003072
34838642	143	160	Parkinson disease	Disease	MESH:D010300
34838642	177	194	motor dysfunction	Disease	MESH:D000068079
34838642	196	217	cognitive impairments	Disease	MESH:D003072
34838642	275	294	Parkinsons disease"	1
"3069"	"Parkinsons disease	Disease	MESH:D010300
34841452	22	56	neurogenic orthostatic hypotension	Disease	MESH:D007024
34841452	65	85	cognitive impairment	Disease	MESH:D003072
34841452	89	108	Parkinsons disease"	1
"3070"	"Parkinsons disease	Disease	MESH:D010300
34841452	234	236	PD	Disease	MESH:D010300
34841452	277	297	cognitive impairment	Disease	MESH:D003072
34841452	319	321	OH	Disease	MESH:D007024
34841452	382	384	PD	Disease	MESH:D010300
34841452	467	469	OH	Disease	MESH:D007024
34841452	495	497	PD	Disease	MESH:D010300
34841452	591	593	OH	Disease	MESH:D007024
34841452	633	635	PD	Disease	MESH:D010300
34841452	654	656	PD	Disease	MESH:D010300
34841452	673	675	PD	Disease	MESH:D010300
34841452	866	868	OH	Disease	MESH:D007024
34841452	1003	1005	OH	Disease	MESH:D007024
34841452	1080	1082	OH	Disease	MESH:D007024
34841452	1104	1106	OH	Disease	MESH:D007024
34841452	1228	1230	PD	Disease	MESH:D010300
34841452	1246	1266	orthostatic symptoms	Disease	MESH:D004421
34841452	1288	1290	OH	Disease	MESH:D007024
34841452	1314	1316	PD	Disease	MESH:D010300
34841452	1333	1335	OH	Disease	MESH:D007024
34841452	1398	1420	visual memory function	Disease	MESH:D008569
34841452	1451	1453	OH	Disease	MESH:D007024
34841452	1512	1514	OH	Disease	MESH:D007024
34841452	1552	1572	cognitive impairment	Disease	MESH:D003072
34841452	1593	1595	PD	Disease	MESH:D010300
34841452	1676	1678	PD	Disease	MESH:D010300
34841452	1704	1706	OH	Disease	MESH:D007024
34840886	449	461	breaststroke	Disease	
34840886	719	736	Parkinson disease	Disease	MESH:D010300
34840886	757	763	tremor	Disease	MESH:D014202
34840886	803	845	posttraumatic brain injury proximal tremor	Disease	MESH:D014202
34840886	1053	1065	breaststroke	Disease	
34840851	139	154	febrile illness	Disease	MESH:D005334
34840851	342	360	tick-borne illness	Disease	MESH:D017282
34840851	418	441	opportunistic infection	Disease	MESH:D009894
34840851	847	869	sclerosing cholangitis	Disease	MESH:D015209
34840851	958	963	fever	Disease	MESH:D005334
34840851	980	986	nausea	Disease	MESH:D009325
34840851	988	996	vomiting	Disease	MESH:D014839
34840851	1002	1010	diarrhea	Disease	MESH:D003967
34840830	7	20	Cardiac Death	Disease	MESH:D003643
34840830	82	112	Wolff-Parkinson-White Syndrome	Disease	MESH:D014927
34840830	126	156	Wolff-Parkinson-White syndrome	Disease	MESH:D014927
34840830	172	188	cardiac disorder	Disease	MESH:D006331
34840830	302	313	arrhythmias	Disease	MESH:D001145
34840830	378	399	malignant arrhythmias	Disease	MESH:D001145
34840830	404	424	sudden cardiac death	Disease	MESH:D016757
34840830	497	511	cardiac arrest	Disease	MESH:D006323
34840830	517	548	ventricular fibrillation rhythm	Disease	MESH:D014693
34840830	724	735	tachycardia	Disease	MESH:D013610
34840830	761	780	atrial fibrillation	Disease	MESH:D001281
34840830	1299	1329	Wolff-Parkinson-White syndrome	Disease	MESH:D014927
34839641	10	29	bladder dysfunction	Disease	MESH:D001745
34839641	48	58	depression	Disease	MESH:D000275
34839641	63	70	anxiety	Disease	MESH:D001007
34839641	74	93	Parkinsons disease"	1
"3071"	"Parkinsons Disease	Disease	MESH:D010300
34841503	92	110	Parkinson disease"	1
"3072"	"Parkinsons Disease	Disease	MESH:D010300
34846852	301	318	neurodegeneration	Disease	MESH:D019636
34846852	903	922	Parkinsons disease"	1
"3073"	"Parkinsons disease	Disease	MESH:D010300
34853332	230	232	PD	Disease	MESH:D010300
34853332	390	392	PD	Disease	MESH:D010300
34853332	394	397	iPD	Disease	MESH:D010300
34853332	426	428	PD	Disease	MESH:D010300
34853332	580	582	PD	Disease	MESH:D010300
34853332	836	839	iPD	Disease	MESH:D010300
34853332	942	944	PD	Disease	MESH:D010300
34853069	126	151	schwannoma and meningioma	Disease	MESH:D009442
34853069	153	177	Deficiency of the tumour	Disease	MESH:D009369
34853069	218	228	schwannoma	Disease	MESH:D009442
34853069	230	240	meningioma	Disease	MESH:D008577
34853069	246	264	ependymoma tumours	Disease	MESH:D004806
34853069	306	347	hereditary disease neurofibromatosis type	Disease	MESH:D030342
34853069	414	421	tumours	Disease	MESH:D009369
34853069	492	499	tumours	Disease	MESH:D009369
34853069	584	594	schwannoma	Disease	MESH:D009442
34853069	599	609	meningioma	Disease	MESH:D008577
34853069	694	700	tumour	Disease	MESH:D009369
34853069	791	801	schwannoma	Disease	MESH:D009442
34853069	810	820	meningioma	Disease	MESH:D008577
34853069	1117	1127	schwannoma	Disease	MESH:D009442
34853069	1279	1289	schwannoma	Disease	MESH:D009442
34853069	1302	1312	meningioma	Disease	MESH:D008577
34853069	1392	1416	Merlin-deficient tumours	Disease	MESH:D009369
34852954	314	333	Parkinsons disease"	1
"3074"	"Parkinsons Disease	Disease	MESH:D010300
34859498	88	107	Parkinsons Disease"	1
"3075"	"Parkinsons disease	Disease	MESH:D010300
34864130	136	162	neurodegenerative disorder	Disease	MESH:D019636
34864130	260	281	autonomic dysfunction	Disease	MESH:D009422
34864130	480	499	Parkinsons disease"	1
"3076"	"Parkinsons Disease	Disease	MESH:D010300
34864689	81	137	Progressive Supranuclear Palsy and Corticobasal Syndrome	Disease	MESH:D013494
34864689	233	252	Parkinsons disease"	1
"3077"	"Parkinsons disease	Disease	MESH:D010300
34867735	644	646	PD	Disease	MESH:D010300
34867735	889	897	dystonia	Disease	MESH:D004421
34867735	913	915	PD	Disease	MESH:D010300
34867735	1111	1119	dystonia	Disease	MESH:D004421
34867735	1124	1126	PD	Disease	MESH:D010300
34867735	1306	1314	dystonia	Disease	MESH:D004421
34867735	1318	1320	PD	Disease	MESH:D010300
34867735	1455	1463	dystonia	Disease	MESH:D004421
34867735	1502	1510	Dystonia	Disease	MESH:D004421
34867735	1740	1748	dystonia	Disease	MESH:D004421
34867735	1750	1752	PD	Disease	MESH:D010300
34867735	1869	1877	dystonia	Disease	MESH:D004421
34867735	1879	1881	PD	Disease	MESH:D010300
34867735	2084	2092	dystonia	Disease	MESH:D004421
34867735	2097	2099	PD	Disease	MESH:D010300
34867735	2184	2186	PD	Disease	MESH:D010300
34867735	2206	2214	dystonia	Disease	MESH:D004421
34867735	2341	2349	dystonia	Disease	MESH:D004421
34867735	2385	2393	dystonia	Disease	MESH:D004421
34867735	2445	2447	PD	Disease	MESH:D010300
34867699	24	43	Parkinsons Disease"	1
"3078"	"Parkinsons Disease	Disease	MESH:D010300
34867742	237	239	PD	Disease	MESH:D010300
34867742	659	661	PD	Disease	MESH:D010300
34867742	1142	1144	PD	Disease	MESH:D010300
34867742	1408	1426	Movement Disorders	Disease	MESH:D009069
34867742	1443	1462	Parkinsons Disease"	1
"3079"	"Parkinsons Disease	Disease	MESH:D010300
34868885	27	46	Parkinsons disease"	1
"3080"	"Parkinsons disease	Disease	MESH:D010300
34876110	808	810	PD	Disease	MESH:D010300
34876110	1204	1206	PD	Disease	MESH:D010300
34876110	1320	1322	PD	Disease	MESH:D010300
34876110	1804	1822	ankle dorsiflexion	Disease	MESH:D016512
34876110	1900	1902	PD	Disease	MESH:D010300
34875941	101	113	Hypertension	Disease	MESH:D006973
34875941	115	139	Type 2 Diabetes Mellitus	Disease	MESH:D003924
34875941	145	164	Parkinsons Disease"	1
"3081"	"Parkinsons disease	Disease	MESH:D010300
34877798	200	219	Parkinsons disease"	1
"3082"	"Parkinsons disease	Disease	MESH:D010300
34883387	191	193	PD	Disease	MESH:D010300
34883387	252	254	PD	Disease	MESH:D010300
34883387	323	341	glucocerebrosidase	Disease	MESH:D005776
34883387	390	392	PD	Disease	MESH:D010300
34883387	414	416	PD	Disease	MESH:D010300
34883387	655	657	PD	Disease	MESH:D010300
34883387	661	673	PD-GBA brain	Disease	MESH:D010300
34883387	789	791	PD	Disease	MESH:D010300
34883359	26	45	Parkinsons disease"	1
"3083"	"Parkinsons disease	Disease	MESH:D010300
34883500	247	249	PD	Disease	MESH:D010300
34883500	446	449	MDD	Disease	MESH:D003865
34883500	454	456	PD	Disease	MESH:D010300
34883500	461	463	PD	Disease	MESH:D010300
34883500	642	661	depressive symptoms	Disease	MESH:D000275
34883500	715	742	hypothalamus-pituitary axis	Disease	MESH:D007029
34883500	765	768	MDD	Disease	MESH:D003865
34883500	956	973	neurodegeneration	Disease	MESH:D019636
34883500	1012	1026	excitotoxicity	Disease	
34883500	1044	1046	PD	Disease	MESH:D010300
34883500	1185	1188	MDD	Disease	MESH:D003865
34883500	1233	1240	atrophy	Disease	MESH:D001284
34883500	1464	1467	MDD	Disease	MESH:D003865
34883500	1472	1474	PD	Disease	MESH:D010300
34883387	36	55	Parkinsons disease"	1
"3084"	"Parkinsons disease	Disease	MESH:D010300
34884422	347	349	PD	Disease	MESH:D010300
34884422	526	528	PD	Disease	MESH:D010300
34884422	578	580	PD	Disease	MESH:D010300
34884422	1403	1405	PD	Disease	MESH:D010300
34884422	1514	1516	PD	Disease	MESH:D010300
34884320	93	102	Parkinson	Disease	MESH:D010302
34884036	248	272	neurological impairments	Disease	MESH:D009422
34884036	391	397	stroke	Disease	MESH:D020521
34884036	399	421	traumatic brain injury	Disease	MESH:D000070642
34884036	427	446	Parkinsons disease"	1
"3085"	"Parkinsons Disease	Disease	MESH:D010300
34885943	326	345	Parkinsons disease"	1
"3086"	"Parkinsons disease	Disease	MESH:D010300
34892534	214	216	PD	Disease	MESH:D010300
34892534	521	523	PD	Disease	MESH:D010300
34892534	1531	1544	ankle muscles	Disease	MESH:D016512
34892534	1697	1710	ankle muscles	Disease	MESH:D016512
34892494	453	459	tremor	Disease	MESH:D014202
34892475	70	101	lower back inertial sensor gait	Disease	MESH:D017116
34892475	227	244	motor impairments	Disease	MESH:D000068079
34892475	784	794	lower back	Disease	MESH:D017116
34892475	904	923	Parkinsons disease"	1
"3087"	"Parkinsons disease	Disease	MESH:D010300
34897099	1594	1600	deaths	Disease	MESH:D003643
34897053	0	26	CIRCADIAN RHYTHM DISORDERS	Disease	MESH:D021081
34897053	81	100	PARKINSONS DISEASE"	1
"3088"	"Parkinsons disease	Disease	MESH:D010300
34911196	81	100	Parkinsons disease"	1
"3089"	"Parkinsons disease	Disease	MESH:D010300
34911202	162	181	Parkinsons disease"	1
"3090"	"Parkinsons disease	Disease	MESH:D010300
34915403	204	206	PD	Disease	MESH:D010300
34915403	255	264	fractures	Disease	MESH:D050723
34915403	425	427	PD	Disease	MESH:D010300
34915403	834	852	movement disorders	Disease	MESH:D009069
34914695	29	46	Parkinson disease	Disease	MESH:D010300
34914695	200	236	autosomal dominant Parkinson disease	Disease	MESH:D010300
34914695	238	240	PD	Disease	MESH:D010300
34914695	305	307	PD	Disease	MESH:D010300
34914695	309	318	PD-linked	Disease	MESH:D010300
34914695	371	384	neurotoxicity	Disease	MESH:D020258
34914695	565	574	PD-linked	Disease	MESH:D010300
34914695	1128	1130	PD	Disease	MESH:D010300
34914634	41	60	Parkinsons disease"	1
"3091"	"Parkinsons disease	Disease	MESH:D010300
34915449	286	288	PD	Disease	MESH:D010300
34915449	386	388	PD	Disease	MESH:D010300
34915449	545	547	PD	Disease	MESH:D010300
34915449	595	597	PD	Disease	MESH:D010300
34915449	1368	1370	PD	Disease	MESH:D010300
34915449	1816	1818	PD	Disease	MESH:D010300
34915403	52	71	Parkinsons disease"	1
"3092"	"Parkinsons disease	Disease	MESH:D010300
34918781	198	200	PD	Disease	MESH:D010300
34918781	206	234	inflammatory bowel disorders	Disease	MESH:D015212
34918781	366	368	PD	Disease	MESH:D010300
34918781	421	433	inflammation	Disease	MESH:D007249
34918781	473	490	neurodegeneration	Disease	MESH:D019636
34918781	494	496	PD	Disease	MESH:D010300
34918781	563	570	colitis	Disease	MESH:D003092
34918781	635	642	colitis	Disease	MESH:D003092
34918781	901	908	colitis	Disease	MESH:D003092
34918781	1204	1211	colonic	Disease	MESH:D003110
34918781	1286	1293	colitis	Disease	MESH:D003092
34918781	1341	1357	locomotor defect	Disease	MESH:D009069
34918781	1426	1433	colitis	Disease	MESH:D003092
34918781	1576	1593	neurodegeneration	Disease	MESH:D019636
34918781	1643	1650	colitis	Disease	MESH:D003092
34918781	1689	1696	colonic	Disease	MESH:D003110
34918781	1795	1797	PD	Disease	MESH:D010300
34918781	1926	1955	colitis promotes parkinsonism	Disease	MESH:D003092
34918781	2052	2054	PD	Disease	MESH:D010300
34918781	2077	2108	Parkinson and Movement Disorder	Disease	MESH:D010302
34918543	51	70	Parkinsons disease"	1
"3093"	"Parkinsons disease	Disease	MESH:D010300
34921912	284	286	PD	Disease	MESH:D010300
34921912	375	377	PD	Disease	MESH:D010300
34921912	520	522	PD	Disease	MESH:D010300
34921912	1244	1246	PD	Disease	MESH:D010300
34921567	130	149	Parkinsons disease"	1
"3094"	"Parkinsons disease	Disease	MESH:D010300
34922583	521	523	PD	Disease	MESH:D010300
34922583	526	528	PD	Disease	MESH:D010300
34922583	534	542	dementia	Disease	MESH:D003704
34922583	548	556	dementia	Disease	MESH:D003704
34922583	645	662	cerebellar ataxia	Disease	MESH:D002524
34922583	688	700	parkinsonism	Disease	MESH:D010302
34922583	761	778	synucleinopathies	Disease	MESH:D000080874
34922583	1303	1320	Lewy body disease	Disease	MESH:D020961
34922583	1598	1615	synucleinopathies	Disease	MESH:D000080874
34922583	1911	1928	synucleinopathies	Disease	MESH:D000080874
34922583	2008	2025	synucleinopathies	Disease	MESH:D000080874
34922583	2100	2117	Lewy body disease	Disease	MESH:D020961
34922583	2285	2302	Lewy body disease	Disease	MESH:D020961
34922205	1288	1301	neurotoxicity	Disease	MESH:D020258
34921912	83	102	Parkinsons Disease"	1
"3095"	"Parkinsons Disease	Disease	MESH:D010300
34925379	173	224	Neuroinflammation and mitochondrial impairment play	Disease	MESH:D028361
34925379	269	288	Parkinsons disease"	1
"3096"	"Parkinsons disease	Disease	MESH:D010300
34930303	154	156	PD	Disease	MESH:D010300
34930303	317	360	neuroinflammation and autophagy dysfunction	Disease	MESH:C564093
34930303	661	681	autophagy deficiency	Disease	MESH:C564093
34930303	996	998	PD	Disease	MESH:D010300
34930303	1122	1124	PD	Disease	MESH:D010300
34930303	1443	1462	Parkinsons disease"	1
"3097"	"Parkinsons disease	Disease	MESH:D010300
34930303	1681	1698	neurodegeneration	Disease	MESH:D019636
34930303	1728	1747	movement impairment	Disease	MESH:D009069
34930303	1789	1808	Parkinsons disease"	1
"3098"	"Parkinsons disease	Disease	MESH:D010300
34930303	2016	2018	PD	Disease	MESH:D010300
34930303	2120	2139	Parkinsons disease"	1
"3099"	"Parkinsons disease	Disease	MESH:D010300
34930373	332	334	PD	Disease	MESH:D010300
34930373	452	454	PD	Disease	MESH:D010300
34930373	673	675	PD	Disease	MESH:D010300
34930373	871	873	PD	Disease	MESH:D010300
34930373	1081	1083	PD	Disease	MESH:D010300
34930373	1442	1444	PD	Disease	MESH:D010300
34930373	1497	1499	PD	Disease	MESH:D010300
34930373	1740	1742	PD	Disease	MESH:D010300
34930373	2036	2038	PD	Disease	MESH:D010300
34930303	100	119	Parkinsons disease"	1
